EmployeeNumber,Age,Gender,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
10863,44,Male,No,Non-Travel,111,17,3,Life Sciences,1,4,74,1,1,Research Scientist,3,Single,2290,4279,2,Y,No,13,3,4,80,0,6,3,3,0,0,0,0
10864,33,Male,No,Travel_Rarely,147,2,3,Human Resources,1,2,99,3,1,Human Resources,3,Married,3600,8429,1,Y,No,13,3,4,80,1,5,2,3,5,4,1,4
10865,41,Male,Yes,Non-Travel,906,5,2,Life Sciences,1,1,95,2,1,Research Scientist,1,Divorced,2107,20293,6,Y,No,17,3,1,80,1,5,2,1,1,0,0,0
10866,30,Male,No,Travel_Rarely,1329,29,4,Life Sciences,1,3,61,3,2,Sales Executive,1,Divorced,4115,13192,8,Y,No,19,3,3,80,3,8,3,3,4,3,0,3
10867,40,Male,No,Travel_Frequently,1184,2,4,Medical,1,2,62,3,2,Sales Executive,2,Married,4327,25440,5,Y,No,12,3,4,80,3,5,2,3,0,0,0,0
10868,50,Female,No,Travel_Frequently,1421,2,3,Medical,1,4,30,3,4,Manager,1,Married,17856,9490,2,Y,No,22,4,3,80,1,32,3,3,2,2,2,2
10869,28,Male,No,Travel_Rarely,1179,19,4,Medical,1,4,78,2,1,Laboratory Technician,1,Married,3196,12449,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3
10870,46,Male,No,Travel_Rarely,1450,15,2,Life Sciences,1,4,52,3,5,Research Director,2,Married,19081,10849,5,Y,No,11,3,1,80,1,25,2,3,4,2,0,3
10871,35,Male,No,Travel_Rarely,1361,17,4,Life Sciences,1,3,94,3,2,Sales Executive,1,Married,8966,21026,3,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7
10872,24,Female,Yes,Travel_Rarely,984,17,2,Life Sciences,1,4,97,3,1,Laboratory Technician,2,Married,2210,3372,1,Y,No,13,3,1,80,1,1,3,1,1,0,0,0
10873,33,Female,No,Travel_Frequently,1146,25,3,Medical,1,2,82,3,2,Sales Executive,3,Married,4539,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1
10874,36,Male,No,Travel_Rarely,917,6,4,Life Sciences,1,3,60,1,1,Laboratory Technician,3,Divorced,2741,6865,1,Y,No,14,3,3,80,1,7,4,3,7,7,1,7
10875,30,Male,No,Travel_Rarely,853,7,4,Life Sciences,1,3,49,3,2,Laboratory Technician,3,Divorced,3491,11309,1,Y,No,13,3,1,80,3,10,4,2,10,7,8,9
10876,44,Male,No,Travel_Rarely,200,29,4,Other,1,4,32,3,2,Research Scientist,4,Single,4541,7744,1,Y,No,25,4,2,80,0,20,3,3,20,11,13,17
10877,20,Male,No,Travel_Rarely,654,21,3,Marketing,1,3,43,4,1,Sales Representative,4,Single,2678,5050,1,Y,No,17,3,4,80,0,2,2,3,2,1,2,2
10878,46,Male,No,Travel_Rarely,150,2,4,Technical Degree,1,4,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4
10879,42,Male,No,Non-Travel,179,2,5,Medical,1,4,79,4,2,Human Resources,1,Married,6272,12858,7,Y,No,16,3,1,80,1,10,3,4,4,3,0,3
10880,60,Male,No,Travel_Rarely,696,7,4,Marketing,1,2,52,4,2,Sales Executive,4,Divorced,5220,10893,0,Y,Yes,18,3,2,80,1,12,3,3,11,7,1,9
10881,32,Female,No,Travel_Frequently,116,13,3,Other,1,3,77,2,1,Laboratory Technician,2,Married,2743,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2
10882,32,Female,No,Travel_Frequently,1316,2,2,Life Sciences,1,4,38,3,2,Research Scientist,3,Single,4998,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7
10883,36,Female,No,Travel_Rarely,363,1,3,Technical Degree,1,3,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Y,Yes,21,4,3,80,1,17,2,3,7,7,7,7
10884,33,Male,No,Travel_Rarely,117,9,3,Medical,1,1,60,3,1,Research Scientist,4,Married,2781,6311,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10
10885,40,Female,No,Travel_Rarely,107,10,3,Technical Degree,1,2,84,2,2,Sales Executive,2,Divorced,6852,11591,7,Y,No,12,3,2,80,1,7,2,4,5,1,1,3
10886,25,Male,No,Travel_Rarely,1356,10,4,Life Sciences,1,3,57,3,2,Sales Executive,4,Single,4950,20623,0,Y,No,14,3,2,80,0,5,4,3,4,3,1,1
10887,30,Male,No,Travel_Rarely,1465,1,3,Medical,1,4,63,3,1,Research Scientist,2,Married,3579,9369,0,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7
10888,42,Female,No,Travel_Frequently,458,26,5,Medical,1,1,60,3,3,Research Director,1,Married,13191,23281,3,Y,Yes,17,3,3,80,0,20,6,3,1,0,0,0
10889,35,Female,No,Non-Travel,1212,8,2,Marketing,1,3,78,2,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12
10890,27,Male,No,Travel_Rarely,1103,14,3,Life Sciences,1,1,42,3,1,Research Scientist,1,Married,2235,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8
10891,54,Female,No,Travel_Frequently,966,1,4,Life Sciences,1,4,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,Y,No,17,3,1,80,1,33,2,1,5,4,1,4
10892,44,Female,No,Travel_Rarely,1117,2,1,Life Sciences,1,1,72,4,1,Research Scientist,4,Married,2011,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7
10893,19,Female,Yes,Non-Travel,504,10,3,Medical,1,1,96,2,1,Research Scientist,2,Single,1859,6148,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0
10894,29,Female,No,Travel_Rarely,1010,1,3,Life Sciences,1,1,97,3,1,Research Scientist,4,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2
10895,54,Male,No,Travel_Rarely,685,3,3,Life Sciences,1,4,85,3,4,Research Director,4,Married,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9
10896,31,Male,No,Travel_Rarely,1332,11,2,Medical,1,3,80,3,2,Healthcare Representative,1,Married,6833,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1
10897,31,Female,No,Travel_Rarely,1062,24,3,Medical,1,3,96,2,2,Healthcare Representative,1,Single,6812,17198,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8
10898,59,Female,No,Travel_Rarely,326,3,3,Life Sciences,1,3,48,2,2,Sales Executive,4,Single,5171,16490,5,Y,No,17,3,4,80,0,13,2,3,6,1,0,5
10899,43,Male,No,Travel_Rarely,920,3,3,Life Sciences,1,3,96,1,5,Research Director,4,Married,19740,18625,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7
10900,49,Male,No,Travel_Rarely,1098,4,2,Medical,1,1,85,2,5,Manager,3,Married,18711,12124,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0
10901,36,Male,No,Travel_Frequently,469,3,3,Technical Degree,1,3,46,3,1,Research Scientist,2,Married,3692,9256,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7
10902,48,Male,No,Travel_Rarely,969,2,2,Technical Degree,1,4,76,4,1,Laboratory Technician,2,Single,2559,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0
10903,27,Male,No,Travel_Rarely,1167,4,2,Life Sciences,1,1,76,3,1,Research Scientist,3,Divorced,2517,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3
10904,29,Male,No,Travel_Rarely,1329,7,3,Life Sciences,1,3,82,3,2,Healthcare Representative,4,Divorced,6623,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0
10905,48,Male,No,Travel_Rarely,715,1,3,Life Sciences,1,4,76,2,5,Research Director,4,Single,18265,8733,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0
10906,29,Female,No,Travel_Rarely,694,1,3,Life Sciences,1,4,87,2,4,Research Director,4,Divorced,16124,3423,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7
10907,34,Female,No,Travel_Rarely,1320,20,3,Technical Degree,1,3,89,4,1,Research Scientist,3,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0
10908,44,Male,No,Travel_Rarely,1099,5,3,Marketing,1,2,88,3,5,Manager,2,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10
10909,33,Male,No,Travel_Rarely,536,10,5,Marketing,1,4,82,4,3,Sales Executive,3,Divorced,8380,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8
10910,19,Female,No,Travel_Rarely,265,25,3,Life Sciences,1,2,57,4,1,Research Scientist,4,Single,2994,21221,1,Y,Yes,12,3,4,80,0,1,2,3,1,0,0,1
10911,23,Male,No,Travel_Rarely,373,1,2,Life Sciences,1,4,47,3,1,Research Scientist,3,Married,1223,16901,1,Y,No,22,4,4,80,1,1,2,3,1,0,0,1
10912,25,Male,Yes,Travel_Frequently,599,24,1,Life Sciences,1,3,73,1,1,Sales Representative,4,Single,1118,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0
10913,26,Male,No,Travel_Rarely,583,4,2,Life Sciences,1,3,53,3,1,Research Scientist,4,Single,2875,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2
10914,45,Female,Yes,Travel_Rarely,1449,2,3,Marketing,1,1,94,1,5,Manager,2,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11
10915,55,Male,No,Non-Travel,177,8,1,Medical,1,4,37,2,4,Healthcare Representative,2,Divorced,13577,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0
10916,21,Female,Yes,Travel_Frequently,251,10,2,Life Sciences,1,1,45,2,1,Laboratory Technician,3,Single,2625,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2
10917,46,Female,No,Travel_Rarely,168,4,2,Marketing,1,4,33,2,5,Manager,2,Married,18789,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8
10918,34,Female,No,Travel_Rarely,131,2,3,Marketing,1,3,86,3,2,Sales Executive,1,Single,4538,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2
10919,51,Male,No,Travel_Frequently,237,9,3,Life Sciences,1,4,83,3,5,Manager,2,Divorced,19847,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10
10920,59,Male,No,Travel_Rarely,1429,18,4,Medical,1,4,67,3,3,Manufacturing Director,4,Single,10512,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4
10921,34,Female,No,Travel_Frequently,135,19,3,Medical,1,3,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10
10922,28,Male,No,Travel_Frequently,791,1,4,Medical,1,4,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2
10923,44,Male,No,Travel_Rarely,1199,4,2,Life Sciences,1,3,92,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13
10924,34,Male,No,Travel_Frequently,648,11,3,Life Sciences,1,3,56,2,2,Human Resources,2,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8
10925,35,Male,No,Travel_Rarely,735,6,1,Life Sciences,1,3,66,3,1,Research Scientist,3,Married,3506,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2
10926,42,Female,No,Travel_Rarely,603,7,4,Medical,1,2,78,4,2,Research Scientist,2,Married,2372,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0
10927,43,Female,No,Travel_Rarely,531,4,4,Marketing,1,4,56,2,3,Sales Executive,4,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17
10928,36,Female,No,Travel_Rarely,429,2,4,Life Sciences,1,3,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Y,Yes,11,3,4,80,0,18,2,3,16,14,5,12
10929,44,Female,Yes,Travel_Rarely,621,15,3,Medical,1,1,73,3,3,Healthcare Representative,4,Married,7978,14075,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5
10930,28,Male,No,Travel_Frequently,193,2,3,Life Sciences,1,4,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2
10931,51,Female,No,Travel_Frequently,968,6,2,Medical,1,2,40,2,1,Laboratory Technician,3,Single,2838,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7
10932,30,Female,No,Non-Travel,879,9,2,Medical,1,3,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Y,Yes,18,3,3,80,0,10,3,3,8,4,1,7
10933,29,Female,Yes,Travel_Rarely,806,7,3,Technical Degree,1,2,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7
10934,28,Male,No,Travel_Rarely,640,1,3,Technical Degree,1,4,84,3,1,Research Scientist,1,Single,2080,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2
10935,25,Female,No,Travel_Rarely,266,1,3,Medical,1,4,40,3,1,Research Scientist,2,Single,2096,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1
10936,32,Male,No,Travel_Rarely,604,8,3,Medical,1,3,56,4,2,Sales Executive,4,Married,6209,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8
10937,45,Female,No,Travel_Frequently,364,25,3,Medical,1,2,83,3,5,Manager,2,Single,18061,13035,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0
10938,39,Female,No,Travel_Rarely,412,13,4,Medical,1,3,94,2,4,Manager,2,Divorced,17123,17334,6,Y,Yes,13,3,4,80,2,21,4,3,19,9,15,2
10939,58,Male,No,Travel_Rarely,848,23,4,Life Sciences,1,1,88,3,1,Research Scientist,3,Divorced,2372,26076,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2
10940,32,Male,Yes,Travel_Rarely,1089,7,2,Life Sciences,1,4,79,3,2,Laboratory Technician,3,Married,4883,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1
10941,39,Male,Yes,Travel_Rarely,360,23,3,Medical,1,3,93,3,1,Research Scientist,1,Single,3904,22154,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3
10942,30,Female,No,Travel_Rarely,1138,6,3,Technical Degree,1,1,48,2,2,Laboratory Technician,4,Married,4627,23631,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7
10943,36,Female,No,Travel_Rarely,325,10,4,Technical Degree,1,4,63,3,3,Healthcare Representative,3,Married,7094,5747,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7
10944,46,Female,No,Travel_Rarely,991,1,2,Life Sciences,1,4,44,3,1,Human Resources,1,Single,3423,22957,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7
10945,28,Female,No,Non-Travel,1476,1,3,Life Sciences,1,3,55,1,2,Laboratory Technician,4,Married,6674,16392,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5
10946,50,Female,No,Travel_Rarely,1322,28,3,Life Sciences,1,4,43,3,4,Research Director,1,Married,16880,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2
10947,40,Male,Yes,Travel_Rarely,299,25,4,Marketing,1,4,57,2,3,Sales Executive,2,Single,9094,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0
10948,52,Male,Yes,Travel_Rarely,1030,5,3,Life Sciences,1,2,64,3,3,Sales Executive,2,Single,8446,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7
10949,30,Female,No,Travel_Rarely,634,17,4,Medical,1,2,95,3,3,Manager,1,Married,11916,25927,1,Y,Yes,23,4,4,80,2,9,2,3,9,1,0,8
10950,39,Male,No,Travel_Rarely,524,18,2,Life Sciences,1,1,32,3,2,Manufacturing Director,3,Single,4534,13352,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7
10951,31,Female,No,Non-Travel,587,2,4,Life Sciences,1,4,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6
10952,41,Male,No,Non-Travel,256,10,2,Medical,1,3,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9
10953,31,Female,Yes,Travel_Frequently,1060,1,3,Life Sciences,1,4,54,3,1,Sales Representative,2,Single,2302,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2
10954,44,Male,Yes,Travel_Rarely,935,3,3,Life Sciences,1,1,89,3,1,Laboratory Technician,1,Married,2362,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2
10955,42,Male,No,Non-Travel,495,2,1,Life Sciences,1,3,37,3,4,Manager,3,Married,17861,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20,8,2,10
10956,55,Female,No,Travel_Rarely,282,2,2,Medical,1,4,58,1,5,Manager,3,Married,19187,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11
10957,56,Male,No,Travel_Rarely,206,8,4,Life Sciences,1,4,99,3,5,Manager,2,Single,19717,4022,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7
10958,40,Male,No,Non-Travel,458,16,2,Life Sciences,1,3,74,3,1,Research Scientist,3,Divorced,3544,8532,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0
10959,34,Male,No,Travel_Rarely,943,9,3,Life Sciences,1,4,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6
10960,40,Male,No,Travel_Rarely,523,2,3,Life Sciences,1,3,98,3,2,Research Scientist,4,Single,4661,22455,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8
10961,41,Female,No,Travel_Frequently,1018,1,3,Marketing,1,3,66,3,2,Sales Executive,1,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7
10962,35,Male,No,Travel_Frequently,482,4,4,Life Sciences,1,3,87,3,2,Research Scientist,3,Single,4249,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1
10963,51,Male,No,Travel_Rarely,770,5,3,Life Sciences,1,3,84,3,4,Manager,2,Divorced,14026,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10
10964,38,Female,No,Travel_Rarely,1009,2,2,Life Sciences,1,2,31,3,2,Sales Executive,1,Divorced,6893,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7
10965,34,Female,No,Travel_Rarely,507,15,2,Medical,1,3,66,3,2,Sales Executive,1,Single,6125,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6
10966,25,Male,No,Travel_Rarely,882,19,1,Medical,1,4,67,3,1,Laboratory Technician,4,Married,3669,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2
10967,58,Female,Yes,Travel_Rarely,601,7,4,Medical,1,3,53,2,3,Manufacturing Director,1,Married,10008,12023,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9
10968,40,Male,No,Travel_Rarely,329,1,4,Life Sciences,1,2,88,3,1,Laboratory Technician,2,Married,2387,6762,3,Y,No,22,4,3,80,1,7,3,3,4,2,0,3
10969,36,Female,No,Travel_Frequently,607,7,3,Marketing,1,1,83,4,2,Sales Executive,1,Married,4639,2261,2,Y,No,16,3,4,80,1,17,2,2,15,7,6,13
10970,48,Male,No,Travel_Rarely,855,4,3,Life Sciences,1,4,54,3,3,Manufacturing Director,4,Single,7898,18706,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8
10971,27,Female,No,Travel_Rarely,1291,11,3,Medical,1,3,98,4,1,Sales Representative,4,Married,2534,6527,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0
10972,51,Female,No,Travel_Rarely,1405,11,2,Technical Degree,1,4,82,2,4,Manufacturing Director,2,Single,13142,24439,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3
10973,18,Female,No,Non-Travel,1124,1,3,Life Sciences,1,4,97,3,1,Laboratory Technician,4,Single,1611,19305,1,Y,No,15,3,3,80,0,0,5,4,0,0,0,0
10974,35,Female,No,Travel_Rarely,817,1,3,Medical,1,4,60,2,2,Laboratory Technician,4,Married,5363,10846,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0
10975,27,Male,No,Travel_Frequently,793,2,1,Life Sciences,1,4,43,1,2,Sales Executive,4,Single,5071,20392,3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0
10976,55,Male,Yes,Travel_Rarely,267,13,4,Marketing,1,1,85,4,4,Sales Executive,3,Single,13695,9277,6,Y,Yes,17,3,3,80,0,24,2,2,19,7,3,8
10977,56,Male,No,Travel_Rarely,1369,23,3,Life Sciences,1,4,68,3,4,Manufacturing Director,2,Married,13402,18235,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9
10978,34,Female,No,Non-Travel,999,26,1,Technical Degree,1,1,92,2,1,Research Scientist,3,Divorced,2029,15891,1,Y,No,20,4,3,80,3,5,2,3,5,4,0,0
10979,40,Female,No,Travel_Rarely,1202,2,1,Medical,1,2,89,4,2,Healthcare Representative,3,Divorced,6377,13888,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8
10980,34,Male,No,Travel_Rarely,285,29,3,Medical,1,2,86,3,2,Laboratory Technician,3,Married,5429,17491,4,Y,No,13,3,1,80,2,10,1,3,8,7,7,7
10981,31,Female,Yes,Travel_Frequently,703,2,3,Life Sciences,1,3,90,2,1,Sales Representative,4,Single,2785,11882,7,Y,No,14,3,3,80,0,3,3,4,1,0,0,0
10982,35,Female,Yes,Travel_Frequently,662,18,4,Marketing,1,4,67,3,2,Sales Executive,3,Married,4614,23288,0,Y,Yes,18,3,3,80,1,5,0,2,4,2,3,2
10983,38,Male,No,Travel_Frequently,693,7,3,Life Sciences,1,4,57,4,1,Research Scientist,3,Divorced,2610,15748,1,Y,No,11,3,4,80,3,4,2,3,4,2,0,3
10984,34,Female,No,Travel_Rarely,404,2,4,Technical Degree,1,3,98,3,2,Healthcare Representative,4,Single,6687,6163,1,Y,No,11,3,4,80,0,14,2,4,14,11,4,11
10985,28,Male,No,Travel_Rarely,736,26,3,Life Sciences,1,3,48,2,2,Sales Executive,1,Married,4724,24232,1,Y,No,11,3,3,80,1,5,0,3,5,3,0,4
10986,31,Male,Yes,Travel_Rarely,330,22,4,Medical,1,4,98,3,2,Manufacturing Director,3,Married,6179,21057,1,Y,Yes,15,3,4,80,2,10,3,2,10,2,6,7
10987,39,Male,No,Travel_Rarely,1498,21,4,Life Sciences,1,1,44,2,2,Sales Executive,4,Married,6120,3567,3,Y,Yes,12,3,4,80,2,8,2,4,5,4,1,4
10988,51,Male,No,Travel_Frequently,541,2,3,Marketing,1,2,52,3,3,Sales Executive,2,Married,10596,15395,2,Y,No,11,3,2,80,0,14,5,3,4,2,3,2
10989,41,Female,No,Travel_Frequently,1200,22,3,Life Sciences,1,4,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Y,Yes,14,3,1,80,2,12,4,2,6,2,3,3
10990,37,Male,No,Travel_Rarely,1439,4,1,Life Sciences,1,3,54,3,1,Research Scientist,3,Married,2996,5182,7,Y,Yes,15,3,4,80,0,8,2,3,6,4,1,3
10991,33,Male,No,Travel_Frequently,1111,5,1,Life Sciences,1,2,61,3,2,Sales Executive,4,Married,9998,19293,6,Y,No,13,3,1,80,0,8,2,4,5,4,1,2
10992,32,Male,No,Travel_Rarely,499,2,1,Marketing,1,3,36,3,2,Sales Executive,2,Married,4078,20497,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2
10993,39,Male,No,Non-Travel,1485,25,2,Life Sciences,1,3,71,3,3,Healthcare Representative,3,Married,10920,3449,3,Y,No,21,4,2,80,1,13,2,3,6,4,0,5
10994,25,Male,No,Travel_Rarely,1372,18,1,Life Sciences,1,1,93,4,2,Sales Executive,3,Married,6232,12477,2,Y,No,11,3,2,80,0,6,3,2,3,2,1,2
10995,52,Female,No,Travel_Frequently,322,28,2,Medical,1,4,59,4,4,Manufacturing Director,3,Married,13247,9731,2,Y,Yes,11,3,2,80,1,24,3,2,5,3,0,2
10996,43,Female,No,Travel_Rarely,930,6,3,Medical,1,1,73,2,2,Research Scientist,3,Single,4081,20003,1,Y,Yes,14,3,1,80,0,20,3,1,20,7,1,8
10997,27,Female,No,Travel_Rarely,205,10,3,Marketing,1,4,98,2,2,Sales Executive,4,Married,5769,7100,1,Y,Yes,11,3,4,80,0,6,3,3,6,2,4,4
10998,27,Female,Yes,Travel_Rarely,135,17,4,Life Sciences,1,4,51,3,1,Research Scientist,3,Single,2394,25681,1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7
10999,26,Male,No,Travel_Rarely,683,2,1,Medical,1,1,36,2,1,Research Scientist,4,Single,3904,4050,0,Y,No,12,3,4,80,0,5,2,3,4,3,1,1
11000,42,Female,No,Travel_Rarely,1147,10,3,Human Resources,1,3,31,3,4,Manager,1,Married,16799,16616,0,Y,No,14,3,3,80,1,21,5,3,20,7,0,9
11001,52,Female,No,Travel_Rarely,258,8,4,Other,1,3,54,3,1,Laboratory Technician,1,Married,2950,17363,9,Y,No,13,3,3,80,0,12,2,1,5,4,0,4
11002,37,Female,No,Travel_Rarely,1462,11,3,Medical,1,1,94,3,1,Laboratory Technician,3,Single,3629,19106,4,Y,No,18,3,1,80,0,8,6,3,3,2,0,2
11003,35,Male,No,Travel_Frequently,200,18,2,Life Sciences,1,3,60,3,3,Manufacturing Director,4,Single,9362,19944,2,Y,No,11,3,3,80,0,10,2,3,2,2,2,2
11004,25,Male,No,Travel_Rarely,949,1,3,Technical Degree,1,1,81,3,1,Laboratory Technician,4,Married,3229,4910,4,Y,No,11,3,2,80,1,7,2,2,3,2,0,2
11005,26,Male,No,Travel_Rarely,652,7,3,Other,1,3,100,4,1,Laboratory Technician,1,Single,3578,23577,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7
11006,29,Male,No,Travel_Rarely,332,17,3,Other,1,2,51,2,3,Human Resources,1,Single,7988,9769,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9
11007,49,Male,Yes,Travel_Frequently,1475,28,2,Life Sciences,1,1,97,2,2,Laboratory Technician,1,Single,4284,22710,3,Y,No,20,4,1,80,0,20,2,3,4,3,1,3
11008,29,Female,Yes,Travel_Frequently,337,14,1,Other,1,3,84,3,3,Healthcare Representative,4,Single,7553,22930,0,Y,Yes,12,3,1,80,0,9,1,3,8,7,7,7
11009,54,Female,No,Travel_Rarely,971,1,3,Medical,1,4,54,3,4,Research Director,4,Single,17328,5652,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7
11010,58,Female,No,Travel_Rarely,1055,1,3,Medical,1,4,76,3,5,Research Director,1,Married,19701,22456,3,Y,Yes,21,4,3,80,1,32,3,3,9,8,1,5
11011,55,Male,No,Travel_Rarely,1136,1,4,Medical,1,2,81,4,4,Research Director,4,Divorced,14732,12414,2,Y,No,13,3,4,80,2,31,4,4,7,7,0,0
11012,36,Female,No,Travel_Rarely,1174,3,4,Marketing,1,1,99,3,2,Sales Executive,2,Single,9278,20763,3,Y,Yes,16,3,4,80,0,15,3,3,5,4,0,1
